i,j,w
1777727950,1777727960,15.703
1777727950,1777727958,4.854
1777727958,1777727950,4.854
1777727958,1777727961,15.503
1777727958,1777727962,12.899
1777727960,1777727950,15.703
1777727960,1777727961,5.686
1777727960,1777727945,17.927
1777727961,1777727960,5.686
1777727961,1777727949,17.924
1777727961,1777727958,15.503
1777727962,1777727947,4.159
1777727962,1777727958,12.899000000000001
1777727962,21565570,16.961
1777728708,18395806,22.543
1777728708,3796774902,12.959000000000001
1777728708,3796774902,13.043000000000001
1777740337,1777742666,12.606
1777740337,3763565959,13.868
1777740337,2265065203,9.406
1777740337,10539068598,7.761
1777742666,1777740337,12.606
1777742666,8620105262,25.79
1777742666,473267328,10.345
1779589718,2929116721,27.532
1779589718,21990624,18.097
1779589718,2920433449,51.632999999999996
1779881392,2003007012,43.317
1782714747,1951616276,14.117
1782714747,5473273435,28.676000000000002
1782727992,7824747302,14.537
1787108626,21523718,42.642
1787108626,21990625,79.83000000000001
1787108626,2920433449,20.476
1787108632,835390887,139.122
1787108647,110238,9.049
1787108647,1787108649,9.174
1787108648,1787108650,9.333
1787108648,3741117630,119.24600000000001
1787108649,1787108647,9.174
1787108649,5160943806,112.15299999999999
1787108650,110238,13.915
1787108650,1787108648,9.333
1793420652,8785457866,5.123
1793420652,1678452796,25.09
1793420652,1678452797,17.629
1793420660,1835355964,32.669
1793420660,1678452792,40.255
1793420660,25504149,15.143999999999998
1796137508,9699961628,10.167
1810130458,1832129873,140.64600000000002
1810130458,4077495964,27.414
1813618228,6871422360,10.685
1813618228,373364228,96.162
1813618228,25497611,18.438000000000002
1813618229,1813618228,5.181
1813618229,6871422360,5.318
1813618288,435104715,12.8
1813618288,1596655161,40.870999999999995
1813618288,1596655148,37.702
1813618304,1401893675,7.616
1813618358,8868824901,7.142
1813618358,5041784633,3.87
1813618365,8868824901,3.266
1813618376,1596655149,2.18
1813618376,1813618461,14.752
1813618376,1596655161,6.681000000000001
1813618376,1813618424,11.39
1813618393,1813618424,7.031
1813618393,1596655149,9.526
1813618393,1596655157,8.011
1813618424,1813618393,7.031
1813618424,1813618463,6.909
1813618424,1813618465,8.345
1813618424,1813618376,11.39
1813618426,1813618432,15.066
1813618426,1813618432,18.538
1813618426,8868824900,14.742
1813618429,1596655157,7.64
1813618429,1813618431,5.087
1813618429,1813618484,10.095
1813618431,1813618429,5.087
1813618431,1813618432,4.948
1813618431,1596655155,40.718
1813618432,1813618431,4.948
1813618432,1813618426,15.066
1813618432,1813618426,18.538
1813618461,1813618493,7.886
1813618461,1813618376,14.752
1813618461,1813618463,4.328
1813618463,1813618424,6.909
1813618463,1813618461,4.328
1813618463,1813618465,10.576
1813618465,1813618424,8.345
1813618465,1813618463,10.576
1813618465,1596655157,6.177
1813618484,1813618429,10.095
1813618493,1813618461,7.886
1813618616,1816705180,30.445999999999998
1813794712,2665239972,60.277
1813794712,1813794713,17.958
1813794712,10539068598,2.626
1813794713,4197401813,35.05
1813794713,1813794712,17.958
1813794713,10539068590,41.772
1816038195,25496750,43.148
1816038195,1832665997,27.057
1816038195,6866516278,71.18400000000001
1816038199,5014591889,11.65
1816038199,25495648,51.632999999999996
1816038199,2576893628,83.781
1816038214,323260106,9.532
1816038214,25496800,29.025
1816038214,25495639,43.846
1816038215,1832665997,25.285
1816038230,25495697,38.173
1816038230,1816038235,105.013
1816038230,350437608,15.825
1816038235,1816038230,105.01299999999999
1816609486,3107212073,4.8100000000000005
1816609498,1816777820,2.976
1816705135,1145174417,1.283
1816705152,1816705175,11.579
1816705152,1816705183,24.268
1816705152,1145174435,24.579
1816705168,1816705180,10.782
1816705175,1816705180,5.957
1816705175,1816705152,11.579
1816705175,1145174418,48.957
1816705177,1816705183,6.215999999999999
1816705180,1816705175,5.957
1816705180,1816705168,10.782
1816705180,1813618616,30.445999999999998
1816705183,1816705193,9.484
1816705183,1816705177,6.215999999999999
1816705183,1816705152,24.268
1816705193,1816705227,27.869
1816705193,1816705183,9.484
1816705193,9693963688,16.47
1816705227,1816705235,2.895
1816705227,1816705242,10.81
1816705227,1816705193,27.869
1816705235,1816705227,2.895
1816705242,1816705246,5.342
1816705242,1816705227,10.81
1816705242,1816705250,29.297999999999995
1816705246,1816705250,1.404
1816705246,1816705242,5.342
1816705246,9693963688,28.148
1816705250,1816705246,1.404
1816705250,775984738,26.853
1816705250,1816705242,29.298000000000002
1816777816,3107212073,29.336999999999996
1816777820,1145174501,5.524
1816777820,1816609498,2.976
1816777820,4142725554,28.633
1816777820,3107212073,35.474000000000004
1816777873,1816777874,3.918
1816777873,5353127105,22.832
1816777873,1145174435,21.764000000000003
1816777874,1816777873,3.918
1816959492,4158000323,4.189
1816959492,1596648673,44.102999999999994
1816959492,1817617692,52.54
1817617689,1596648673,48.881
1817617689,1596648669,13.088
1817617689,1817617691,40.134
1817617691,1817617692,9.426
1817617691,1817617689,40.134
1817617691,1596648669,52.638000000000005
1817617692,1817617691,9.426
1817617692,1816959492,52.54
1817617692,435104712,129.18800000000002
1827389620,2941549918,59.757999999999996
1827389620,1782727992,23.48
1827389620,700774224,9.655000000000001
1828402758,10539648210,6.948
1828402758,4085767970,46.392999999999994
1828402758,4085767974,17.110000000000003
1828402760,2012969972,7.888
1828402760,4962956931,14.370999999999999
1828402760,9611081868,6.151999999999999
1828402763,3664398006,84.41
1828402763,3664398006,29.793999999999997
1828402763,25505662,26.576999999999998
1828402774,5207476613,5.884
1828402774,10309472544,8.183
1832052008,25495542,2.984
1832052008,1832227893,44.932
1832052008,1832052016,62.215999999999994
1832052016,350628799,9.273
1832052016,350628804,43.0
1832052016,1832052008,62.215999999999994
1832129762,5516594509,13.588
1832129762,1832129776,74.71
1832129762,4076126468,17.744
1832129776,1832129785,16.929
1832129776,1832129762,74.71
1832129776,1684437692,7.649
1832129776,25509528,80.07900000000001
1832129778,25496847,11.848
1832129778,1684437690,9.739
1832129778,1832129794,28.921
1832129783,25495542,6.641
1832129783,1707790107,36.551
1832129783,1832129796,309.23499999999996
1832129783,1832227972,51.339
1832129785,1832129776,16.929
1832129785,1832129789,6.845
1832129785,1832129800,101.361
1832129789,1832129785,6.845
1832129789,1810130458,133.725
1832129789,4077495826,15.361
1832129794,4077495826,4.29
1832129794,1832129778,28.921
1832129794,338474279,163.82
1832129796,4462680082,4.709
1832129796,1707790107,83.72
1832129796,1832129809,20.844
1832129796,1832129783,309.235
1832129800,1832129815,39.215
1832129800,1832129785,101.361
1832129800,4462680066,42.666999999999994
1832129807,1832227972,3.169
1832129807,1832228035,18.936
1832129807,1832227968,9.188
1832129807,1832227996,16.511
1832129809,1832129838,39.375
1832129809,1832129815,37.097
1832129809,1832129796,20.844
1832129815,1832129800,39.215
1832129815,1832228159,102.65899999999999
1832129815,1832129809,37.096999999999994
1832129821,343669798,12.693
1832129821,1832228035,5.547
1832129821,1832129835,20.04
1832129821,1832129835,51.644000000000005
1832129835,1832129821,20.04
1832129835,1832129821,51.644000000000005
1832129835,1832129869,22.034
1832129838,338474279,32.050000000000004
1832129838,5573931384,46.671
1832129838,1832129809,39.375
1832129869,1832129835,22.034
1832129869,1832228159,49.275
1832129869,1364161197,6.755
1832129869,1832248428,26.130000000000003
1832129873,1364161197,24.943
1832129873,1810130458,140.646
1832129878,1364161197,21.355999999999998
1832129878,1832129888,5.375
1832129878,1832129873,13.349
1832129881,343669796,14.115
1832129881,1832129884,17.997
1832129881,338472589,11.563
1832129884,1832129881,17.997
1832129884,1832129888,4.06
1832129884,338472586,8.136
1832129888,1832129884,4.06
1832129888,1832129917,8.003
1832129888,1832129878,5.375
1832129917,1832129947,14.787999999999998
1832129917,1364168180,7.426
1832129917,1832129888,8.003
1832129947,1832129951,12.685
1832129947,338472586,6.692
1832129947,1832129917,14.787999999999997
1832129951,1832240590,6.098
1832129951,1832129947,12.685
1832129951,1832240598,5.855
1832129958,1832240598,73.613
1832129958,1832129962,31.337
1832129958,25151180,8.34
1832129958,1707790107,149.28300000000002
1832129960,5374174224,6.374
1832129960,1832129962,3.992
1832129960,5642519060,37.647
1832129962,1832248458,8.151
1832129962,1832129958,31.337
1832129962,1832129960,3.992
1832227873,1832227972,2.873
1832227893,6828921211,63.108
1832227893,1832052008,44.932
1832227893,1834657466,43.749
1832227968,1832129807,9.188
1832227968,25495542,56.625
1832227968,1832228016,17.227
1832227972,1832129807,3.169
1832227972,1832227873,2.873
1832227972,1832129783,51.339
1832227996,1832129807,16.511
1832228016,343669798,3.658
1832228016,1832228035,11.823
1832228016,1832227968,17.227
1832228035,1832129807,18.936
1832228035,1832129821,5.547
1832228035,1832228039,8.280000000000001
1832228080,1832228112,5.683
1832228083,1832228115,4.938
1832228083,1832228115,13.104000000000001
1832228083,1832228100,10.192
1832228100,1832228120,4.936
1832228100,1832228112,12.239
1832228100,1832228083,10.192
1832228112,1832228144,4.933
1832228112,1832228080,5.683
1832228112,1832228100,12.239
1832228115,1832228083,4.938
1832228115,1832228083,13.104000000000001
1832228115,1832228120,10.199
1832228120,1832228100,4.936
1832228120,1832228115,10.199
1832228120,1832228144,12.309
1832228144,1832228112,4.933
1832228144,1832228120,12.309
1832228144,1832228159,6.199
1832228159,1832129869,49.275
1832228159,1832129815,102.65899999999999
1832228159,1832228144,6.199
1832240590,343669793,6.974
1832240590,1832129951,6.098
1832240590,1832240598,9.504999999999999
1832240598,1832129951,5.855
1832240598,1832129958,73.613
1832240598,1832240590,9.504999999999999
1832248428,108389,14.520000000000003
1832248428,1832129869,26.130000000000003
1832248428,6279388822,16.130000000000003
1832248430,108389,3.02
1832248457,14672924,14.505
1832248457,5573931377,7.611000000000001
1832248457,5374174224,8.851
1832248458,7203717550,5.19
1832248458,529722111,7.184
1832248458,1832129962,8.151
1832665997,1816038215,25.285
1832665997,1832666001,20.587999999999997
1832665997,1816038195,27.057
1832666001,6866516262,59.043
1832666001,1832665997,20.588
1832666001,7279239795,29.869
1834657466,1832227893,43.748999999999995
1834657466,6354294763,15.985999999999999
1834657466,1834657469,17.491
1834657469,25495819,29.343
1834657469,6354294763,3.403
1834657469,1834657466,17.491
1835355913,1268892533,24.657
1835355913,1707790044,31.563
1835355913,1835355936,18.686
1835355922,1835355940,9.218
1835355922,1707790044,3.892
1835355922,1835355946,33.914
1835355929,1268892541,13.417
1835355929,1268892533,10.533
1835355929,1835355936,13.065
1835355929,367105757,16.344
1835355931,7223709668,11.131
1835355931,1726730033,5.393000000000001
1835355931,1835355944,41.621
1835355936,1835355913,18.686
1835355936,1835355946,15.697
1835355936,1835355929,13.065
1835355940,1835355922,9.218
1835355940,1835355955,15.748999999999999
1835355940,1835355965,23.578
1835355944,1835355953,23.395
1835355944,1726730043,3.127
1835355944,1835355931,41.620999999999995
1835355946,1835355955,20.59
1835355946,1835355922,33.914
1835355946,1835355936,15.697
1835355953,1835355944,23.395
1835355953,1835355961,11.351
1835355953,1726730120,25.884
1835355955,1835355946,20.59
1835355955,1678452795,11.475
1835355955,1835355940,15.748999999999999
1835355955,1835355965,28.575000000000003
1835355961,1835355973,26.7
1835355961,1835355953,11.351
1835355961,1835356013,24.149
1835355964,1793420660,32.669
1835355964,8785457866,5.718
1835355964,1835355965,22.352
1835355965,8785457865,4.683
1835355965,1835355964,22.352
1835355965,1835355940,23.578
1835355965,1835355955,28.575000000000003
1835355972,1678452795,6.094
1835355973,1835355961,26.7
1835356006,1835356013,22.722
1835356006,1163954922,52.515
1835356006,470729292,45.148
1835356013,1726730167,14.611
1835356013,1835356006,22.722
1835356013,1835355961,24.149
1837610895,1163955034,8.421
1837610895,1837610896,7.151
1837610895,269547420,14.733
1837610896,1837610895,7.151
1852996954,1536948536,7.653
1852996954,2504847039,25.445
1852996996,25066687,36.45
1852996996,4866552623,10.583
1864047135,1321466104,94.87100000000001
1864047135,585124778,14.201
1882379248,6374802571,62.147
1882379248,3247578846,12.172
1882379248,2531863975,66.55000000000001
1905779367,1905779369,13.285
1905779367,4197401811,45.623999999999995
1905779367,2360681703,5.88
1905779369,8755808618,5.588
1905779369,1905779367,13.285
1905779369,473267328,46.07
1913216493,355416911,8.168
1913216493,1664571227,8.99
1938819283,1938819284,33.704
1938819283,4962956931,9.835
1938819284,9611081868,74.999
1938819284,10311178964,30.703
1938819294,4729448869,6.083
1938819294,3664405913,4.789
1938819301,4866651969,13.777
1938819301,107643,16.21
1938819301,5046447437,13.256
1938819302,10309472553,9.977
1938819302,3696548432,5.797
1938819302,5207476616,6.316
1938819317,4830306810,2.153
1938819317,1938819326,13.341000000000001
1938819317,6369390690,9.783000000000001
1938819320,1938819325,11.565
1938819320,25161352,5.428999999999999
1938819325,18468961,14.183000000000002
1938819325,6369390700,16.428
1938819326,1678155318,10.329
1938819326,1311962016,10.374
1938819326,1938819317,13.341000000000001
1938819328,6369390696,15.351
1938819328,1311962122,18.034
1938819330,18468958,20.921
1938819330,8807441176,91.56599999999999
1938819330,1938819335,17.38
1938819335,6369390692,10.748000000000001
1938819335,1938819330,17.380000000000003
1938819335,8807429663,24.883
1938953406,710657963,5.388
1938953413,21990638,8.856
1938953413,9693963681,7.164999999999999
1938953431,21990638,32.972
1938953431,1326821457,9.545
1938953431,710656926,174.05699999999993
1938953433,10607629,48.049
1938953433,1326821568,40.478
1938953437,108393,9.785
1938953437,4571238068,10.717
1939558651,2538458903,7.856
1939558651,2961557,49.431
1939558651,2528522522,6.683
1939558651,1939558667,11.988
1939558655,1312264600,17.788
1939558655,1939558663,7.089
1939558655,5473274867,6.504999999999999
1939558661,2538458886,9.411
1939558661,7223365368,15.262
1939558663,2218340965,16.649
1939558663,8807429659,5.212
1939558663,1939558655,7.089
1939558666,1733389278,15.096
1939558666,2218340965,14.833
1939558666,7223365372,16.464
1939558667,1939558661,8.264
1939558667,1939558684,10.77
1939558667,1939558651,11.988
1939558672,1939558667,25.508000000000003
1939558672,2622222668,4.115
1939558672,1939558681,5.640000000000001
1939558681,2218344503,55.729000000000006
1939558681,1939558672,5.640000000000001
1939558681,4861365370,4.441
1939558684,1939558697,13.352
1939558684,1939558667,10.77
1939558684,1939558700,26.683000000000003
1939558684,1939558687,19.732
1939558687,1939558681,10.101
1939558687,1939558667,19.627
1939558697,1939558684,13.352
1939558697,4861365372,6.706
1939558697,2538458905,8.119
1939558697,1144619335,67.541
1939558700,1939558687,12.169
1939558700,4861365369,8.543000000000001
1939558700,4861365383,15.497
1939558700,10677376,102.676
1939632514,632438506,37.739
1939632514,1939632519,7.322
1939632519,2923703875,3.322
1939632519,1939632514,7.322000000000001
1939632519,1312335310,12.985
1951190474,5269678593,3.864
1951242857,1155552319,15.8
1951242857,1155552322,9.205
1951242857,5574049717,62.664
1951242858,9678366518,72.938
1951372909,1556097431,63.694
1951372909,1556097098,14.491
1951372927,2528522542,68.25
1951372927,1556097306,43.329
1951372927,1556097098,17.125
1951372959,7824803495,12.985
1951372959,4166634957,6.638
