"","V1","V2","weight","height","size1","size1mean","size1norm","lccrank"
"337","L5_121125","L6_111889",100,1500,67954,81120.8357142857,0.837688608625034,9
"338","L5_259900","L6_240649",100,1500,65454,81120.8357142857,0.806870385686538,9
"339","L5_242191","L6_224285",100,1500,61046,81120.8357142857,0.752531695001381,9
"340","L5_277173","L6_256473",100,1500,57802,81120.8357142857,0.712541968916388,9
"341","L5_247213","L6_228858",100,1500,53402,81120.8357142857,0.658301896544634,9
"342","L5_206310","L6_191884",100,1500,53332,81120.8357142857,0.657438986302357,9
"343","L5_290492","L6_268128",100,1500,51788,81120.8357142857,0.638405651815541,9
"344","L5_279618","L6_44116",100,1500,51010,81120.8357142857,0.628815020837081,9
"345","L5_42057","L6_39257",100,1500,50715,81120.8357142857,0.625178470530338,9
"346","L5_247755","L6_229351",100,1500,50360,81120.8357142857,0.620802282873072,9
"347","L5_309118","L6_284445",100,1500,50241,81120.8357142857,0.6193353354612,9
"348","L5_281016","L6_259819",100,1500,49984,81120.8357142857,0.616167222143122,9
"349","L5_32140","L6_30486",100,1500,46689,81120.8357142857,0.575548804310184,9
"350","L5_254508","L6_235648",100,1500,46078,81120.8357142857,0.568016830624015,9
"351","L5_206493","L6_192048",100,1500,38730,81120.8357142857,0.477435909763187,9
"352","L5_94827","L6_87531",100,1500,36213,81120.8357142857,0.446408122908708,9
"353","L5_83651","L6_66142",100,1500,36078,81120.8357142857,0.44474393887003,9
"354","L5_113142","L6_104551",100,1500,35989,81120.8357142857,0.443646810133419,9
"355","L5_247037","L6_228710",100,1500,32807,81120.8357142857,0.404421375977301,9
"356","L5_67633","L6_62272",100,1500,32650,81120.8357142857,0.402485991576763,9
"357","L5_43325","L6_26059",100,1500,32421,81120.8357142857,0.399663042355597,9
"358","L5_79036","L6_72948",100,1500,32348,81120.8357142857,0.398763150245793,9
"359","L5_41482","L6_38770",100,1500,32189,81120.8357142857,0.396803111266905,9
"360","L5_255695","L6_236769",100,1500,32045,81120.8357142857,0.395027981625647,9
"361","L5_166044","L6_153622",100,1500,31510,81120.8357142857,0.388432881916809,9
"362","L5_239881","L6_222161",100,1500,30932,81120.8357142857,0.381307708773429,9
"363","L5_86161","L6_79463",100,1500,30340,81120.8357142857,0.374009953581593,9
"364","L5_38675","L6_36211",100,1500,30180,81120.8357142857,0.372037587313529,9
"365","L5_216319","L6_200578",100,1500,29334,81120.8357142857,0.361608700671142,9
"366","L5_276879","L6_256207",100,1500,29033,81120.8357142857,0.357898186629347,9
"367","L5_74142","L6_68376",100,1500,28910,81120.8357142857,0.356381930060773,9
"368","L5_63812","L6_52945",100,1500,28724,81120.8357142857,0.354089054274149,9
"369","L5_46495","L6_43258",100,1500,28539,81120.8357142857,0.3518085057767,9
"370","L5_88002","L6_26059",100,1500,28533,81120.8357142857,0.351734542041647,9
"371","L5_53289","L6_44116",100,1500,27652,81120.8357142857,0.340874200278121,9
"372","L5_74967","L6_69166",100,1500,26231,81120.8357142857,0.32335712235988,9
"373","L5_275382","L6_254807",100,1500,25883,81120.8357142857,0.319067225726841,9
"374","L5_253494","L6_234715",100,1500,25149,81120.8357142857,0.310018995472099,9
"375","L5_217721","L6_202139",100,1500,25077,81120.8357142857,0.30913143065147,9
"376","L5_241232","L6_223407",100,1500,23458,81120.8357142857,0.2891735494765,9
"377","L5_247038","L6_228710",100,1500,23458,81120.8357142857,0.2891735494765,9
"378","L5_73035","L6_67307",100,1500,23280,81120.8357142857,0.286979292003279,9
"379","L5_34378","L6_32312",100,1500,22799,81120.8357142857,0.281049865909912,9
"380","L5_95194","L6_87867",100,1500,22471,81120.8357142857,0.277006515060381,9
"381","L5_279727","L6_44116",100,1500,22258,81120.8357142857,0.274380802466021,9
"382","L5_37489","L6_35139",100,1500,22255,81120.8357142857,0.274343820598495,9
"383","L5_282823","L6_44116",100,1500,21480,81120.8357142857,0.264790171487561,9
"384","L5_76438","L6_70541",100,1500,20977,81120.8357142857,0.258589545032336,9
"385","L5_174569","L6_161589",100,1500,20502,81120.8357142857,0.252734082674021,9
"386","L5_279522","L6_44116",100,1500,20459,81120.8357142857,0.252204009239479,9
"387","L5_73466","L6_67721",100,1500,20429,81120.8357142857,0.251834190564217,9
"388","L5_141209","L6_130293",100,1500,20094,81120.8357142857,0.247704548690459,9
"389","L5_43104","L6_26059",100,1500,19359,81120.8357142857,0.238643991146541,9
"390","L5_219141","L6_203398",100,1500,19322,81120.8357142857,0.238187881447051,9
"391","L5_286366","L6_264355",100,1500,19025,81120.8357142857,0.234526676561958,9
"392","L5_221271","L6_196881",100,1500,17936,81120.8357142857,0.221102258649949,9
"393","L5_266766","L6_246942",100,1500,17074,81120.8357142857,0.210476135380755,9
"394","L5_90727","L6_83709",100,1500,16977,81120.8357142857,0.209280388330742,9
"395","L5_223753","L6_207538",100,1500,16920,81120.8357142857,0.208577732847744,9
"396","L5_221397","L6_205452",100,1500,16686,81120.8357142857,0.205693147180701,9
"397","L5_285456","L6_44116",100,1500,16653,81120.8357142857,0.205286346637912,9
"398","L5_289260","L6_267025",100,1500,16542,81120.8357142857,0.203918017539443,9
"399","L5_246061","L6_227851",100,1500,16394,81120.8357142857,0.202093578741484,9
"400","L5_72257","L6_66568",100,1500,16389,81120.8357142857,0.202031942295607,9
"401","L5_29152","L6_27795",100,1500,16361,81120.8357142857,0.201686778198696,9
"402","L5_125348","L6_115771",100,1500,16083,81120.8357142857,0.198259791807935,9
"403","L5_291645","L6_31004",100,1500,15854,81120.8357142857,0.195436842586769,9
"404","L5_34529","L6_32522",100,1500,15335,81120.8357142857,0.189038979504737,9
"405","L5_236031","L6_218636",100,1500,15203,81120.8357142857,0.187411777333584,9
"406","L5_32462","L6_26059",100,1500,15177,81120.8357142857,0.187091267815024,9
"407","L5_111102","L6_102680",100,1500,15041,81120.8357142857,0.18541475648717,9
"408","L5_83648","L6_77252",100,1500,15019,81120.8357142857,0.185143556125311,9
"409","L5_83336","L6_76966",100,1500,14998,81120.8357142857,0.184884683052628,9
"410","L5_233351","L6_194039",100,1500,14795,81120.8357142857,0.182382243350022,9
"411","L5_216747","L6_201320",100,1500,14691,81120.8357142857,0.18110020527578,9
"412","L5_243788","L6_225739",100,1500,14512,81120.8357142857,0.178893620513384,9
"413","L5_9070","L6_3687",100,1500,14313,81120.8357142857,0.17644048996748,9
"414","L5_223097","L6_206216",100,1500,13986,81120.8357142857,0.172409466407124,9
"415","L5_8201","L6_7910",100,1500,13825,81120.8357142857,0.170424772849885,9
"416","L5_76469","L6_70568",100,1500,13739,81120.8357142857,0.169364625980801,9
"417","L5_28804","L6_27528",100,1500,13704,81120.8357142857,0.168933170859662,9
"418","L5_91021","L6_83989",100,1500,13696,81120.8357142857,0.168834552546259,9
"419","L5_230794","L6_201255",100,1500,13690,81120.8357142857,0.168760588811206,9
"420","L5_21163","L6_20323",100,1500,13571,81120.8357142857,0.167293641399334,9
"421","L5_206923","L6_192450",100,1500,13364,81120.8357142857,0.164741892540026,9
"422","L5_29096","L6_27795",100,1500,13120,81120.8357142857,0.161734033981229,9
"423","L5_102422","L6_94584",100,1500,13105,81120.8357142857,0.161549124643598,9
"424","L5_116060","L6_107262",100,1500,12950,81120.8357142857,0.159638394821411,9
"425","L5_117736","L6_108752",100,1500,12884,81120.8357142857,0.158824793735835,9
"426","L5_208441","L6_193866",100,1500,12426,81120.8357142857,0.153178895293503,9
"427","L5_275170","L6_254631",100,1500,12274,81120.8357142857,0.151305147338842,9
"428","L5_260883","L6_241565",100,1500,12199,81120.8357142857,0.150380600650687,9
"429","L5_11247","L6_10842",100,1500,12088,81120.8357142857,0.149012271552218,9
"430","L5_88798","L6_67307",100,1500,12039,81120.8357142857,0.148408234382623,9
"431","L5_282824","L6_44116",100,1500,11943,81120.8357142857,0.147224814621785,9
"432","L5_47674","L6_44116",100,1500,11517,81120.8357142857,0.141973389433065,9
"433","L5_206392","L6_191955",100,1500,11277,81120.8357142857,0.13901484003097,9
"434","L5_411","L6_392",100,1500,11103,81120.8357142857,0.13686989171445,9
"435","L5_165642","L6_153240",100,1500,11080,81120.8357142857,0.136586364063416,9
"436","L5_955","L6_931",100,1500,11079,81120.8357142857,0.136574036774241,9
"437","L5_287556","L6_265368",100,1500,11055,81120.8357142857,0.136278181834031,9
"438","L5_33207","L6_31375",100,1500,11019,81120.8357142857,0.135834399423717,9
"439","L5_44233","L6_41254",100,1500,10990,81120.8357142857,0.13547690803763,9
"440","L5_16182","L6_15628",100,1500,10835,81120.8357142857,0.133566178215444,9
"441","L5_15954","L6_15406",100,1500,10832,81120.8357142857,0.133529196347917,9
"442","L5_277322","L6_256592",100,1500,10737,81120.8357142857,0.132358103876254,9
"443","L5_215866","L6_200579",100,1500,10684,81120.8357142857,0.131704757549958,9
"444","L5_222240","L6_206170",100,1500,10561,81120.8357142857,0.130188500981384,9
"445","L5_28586","L6_26059",100,1500,10511,81120.8357142857,0.129572136522614,9
"446","L5_312783","L6_287760",100,1500,10475,81120.8357142857,0.1291283541123,9
"447","L5_264221","L6_244618",100,1500,10463,81120.8357142857,0.128980426642195,9
"448","L5_97748","L6_66214",100,1500,10440,81120.8357142857,0.128696898991161,9
"449","L5_48105","L6_44693",100,1500,10366,81120.8357142857,0.127784679592182,9
"450","L5_4633","L6_4479",100,1500,10127,81120.8357142857,0.124838457479261,9
"451","L5_116484","L6_107632",100,1500,10051,81120.8357142857,0.123901583501931,9
"452","L5_47385","L6_44061",100,1500,10047,81120.8357142857,0.123852274345229,9
"453","L5_211787","L6_196863",100,1500,10011,81120.8357142857,0.123408491934915,9
"454","L5_92021","L6_84940",100,1500,10003,81120.8357142857,0.123309873621512,9
"455","L6_26059","L7_24962",100,1600,5096495,90145.7555555556,56.5361615595878,1
"456","L6_52500","L7_48828",100,1600,1005533,90145.7555555556,11.1545240683052,2
"457","L6_44116","L7_24962",100,1600,943732,90145.7555555556,10.4689565713207,3
"458","L6_26259","L7_25137",100,1600,670563,90145.7555555556,7.43865305545907,4
"459","L6_169545","L7_157751",100,1600,215061,90145.7555555556,2.38570300592201,5
"460","L6_261462","L7_24962",100,1600,151652,90145.7555555556,1.68229773066286,6
"461","L6_226953","L7_210999",100,1600,134708,90145.7555555556,1.49433547003754,7
"462","L6_201255","L7_187714",100,1600,129886,90145.7555555556,1.440844321505,8
"463","L6_70953","L7_65945",100,1600,118403,90145.7555555556,1.31346172951016,9
"464","L6_31004","L7_29331",100,1600,111391,90145.7555555556,1.23567659190955,9
"465","L6_67263","L7_62451",100,1600,108028,90145.7555555556,1.19837034294337,9
"466","L6_36279","L7_34104",100,1600,105679,90145.7555555556,1.17231254371008,9
"467","L6_73896","L7_68691",100,1600,100465,90145.7555555556,1.11447288206581,9
"468","L6_223138","L7_207442",100,1600,97661,90145.7555555556,1.08336770154212,9
"469","L6_225560","L7_209647",100,1600,87588,90145.7555555556,0.971626444974669,9
"470","L6_63169","L7_58597",100,1600,84791,90145.7555555556,0.940598916470831,9
"471","L6_194187","L7_181284",100,1600,77560,90145.7555555556,0.860384379963412,9
"472","L6_264724","L7_245508",100,1600,76399,90145.7555555556,0.847505237813625,9
"473","L6_111889","L7_104060",100,1600,75095,90145.7555555556,0.833039775829712,9
"474","L6_80691","L7_74995",100,1600,71197,90145.7555555556,0.789798693917678,9
"475","L6_256473","L7_236315",100,1600,70394,90145.7555555556,0.78089089792605,9
"476","L6_224285","L7_208513",100,1600,70230,90145.7555555556,0.779071622032368,9
"477","L6_240649","L7_223731",100,1600,65529,90145.7555555556,0.726922744128706,9
"478","L6_228710","L7_206366",100,1600,57616,90145.7555555556,0.639142682258535,9
"479","L6_30486","L7_28913",100,1600,55146,90145.7555555556,0.611742612396368,9
"480","L6_268128","L7_248542",100,1600,54526,90145.7555555556,0.604864862066594,9
"481","L6_191884","L7_15219",100,1600,54015,90145.7555555556,0.599196264617376,9
"482","L6_228858","L7_212739",100,1600,53552,90145.7555555556,0.594060138161432,9
"483","L6_39257","L7_36811",100,1600,53256,90145.7555555556,0.590776567036249,9
"484","L6_259819","L7_241251",100,1600,52012,90145.7555555556,0.576976693793927,9
"485","L6_229351","L7_213164",100,1600,51446,90145.7555555556,0.570697973331585,9
"486","L6_284445","L7_262964",100,1600,51293,90145.7555555556,0.569000722040527,9
"487","L6_235648","L7_48828",100,1600,47814,90145.7555555556,0.530407668173938,9
"488","L6_27795","L7_24962",100,1600,40766,90145.7555555556,0.452223177328371,9
"489","L6_200578","L7_187121",100,1600,39818,90145.7555555556,0.441706875211232,9
"490","L6_192048","L7_179370",100,1600,39244,90145.7555555556,0.435339409583344,9
"491","L6_66142","L7_61386",100,1600,39034,90145.7555555556,0.433009848987775,9
"492","L6_104551","L7_97261",100,1600,37770,90145.7555555556,0.41898811283159,9
"493","L6_87531","L7_81422",100,1600,36454,90145.7555555556,0.404389533099358,9
"494","L6_222161","L7_206366",100,1600,36233,90145.7555555556,0.401937947901164,9
"495","L6_67307","L7_24962",100,1600,35737,90145.7555555556,0.396435747637345,9
"496","L6_38770","L7_36393",100,1600,34674,90145.7555555556,0.384643733765489,9
"497","L6_202139","L7_188472",100,1600,33985,90145.7555555556,0.377000556382885,9
"498","L6_62272","L7_57757",100,1600,32915,90145.7555555556,0.365130890491177,9
"499","L6_72948","L7_59024",100,1600,32623,90145.7555555556,0.361891691948767,9
"500","L6_256207","L7_237498",100,1600,32466,90145.7555555556,0.360150068074937,9
"501","L6_153622","L7_142932",100,1600,32441,90145.7555555556,0.359872739432608,9
"502","L6_36211","L7_34037",100,1600,32162,90145.7555555556,0.356777751784209,9
"503","L6_236769","L7_220120",100,1600,32099,90145.7555555556,0.356078883605539,9
"504","L6_79463","L7_73854",100,1600,31051,90145.7555555556,0.344453266919081,9
"505","L6_43258","L7_40483",100,1600,30994,90145.7555555556,0.343820957614569,9
"506","L6_254807","L7_236790",100,1600,29820,90145.7555555556,0.33079760457077,9
"507","L6_68376","L7_63513",100,1600,29528,90145.7555555556,0.32755840602836,9
"508","L6_52945","L7_49228",100,1600,29322,90145.7555555556,0.325273218015564,9
"509","L6_35139","L7_33050",100,1600,28735,90145.7555555556,0.318761541493665,9
"510","L6_234715","L7_218215",100,1600,27253,90145.7555555556,0.302321499576365,9
"511","L6_196881","L7_15219",100,1600,26675,90145.7555555556,0.295909661365704,9
"512","L6_69166","L7_64263",100,1600,26587,90145.7555555556,0.294933464544704,9
"513","L6_193866","L7_181065",100,1600,25506,90145.7555555556,0.282941774050371,9
"514","L6_32312","L7_30518",100,1600,25284,90145.7555555556,0.280479095706484,9
"515","L6_194039","L7_181208",100,1600,24752,90145.7555555556,0.27457754219771,9
"516","L6_223407","L7_207695",100,1600,23848,90145.7555555556,0.264549338491071,9
"517","L6_161589","L7_133401",100,1600,22970,90145.7555555556,0.254809556572455,9
"518","L6_264355","L7_244398",100,1600,22700,90145.7555555556,0.251814407235295,9
"519","L6_87867","L7_81742",100,1600,22520,90145.7555555556,0.249817641010521,9
"520","L6_67721","L7_62889",100,1600,21410,90145.7555555556,0.237504249291086,9
"521","L6_130293","L7_120999",100,1600,21383,90145.7555555556,0.23720473435737,9
"522","L6_70541","L7_65545",100,1600,21293,90145.7555555556,0.236206351244984,9
"523","L6_84940","L7_78994",100,1600,21250,90145.7555555556,0.235729345980177,9
"524","L6_206216","L7_192108",100,1600,21026,90145.7555555556,0.233244481344903,9
"525","L6_203398","L7_189569",100,1600,20863,90145.7555555556,0.231436298596914,9
"526","L6_66568","L7_61783",100,1600,19354,90145.7555555556,0.214696741745898,9
"527","L6_83709","L7_77815",100,1600,19241,90145.7555555556,0.213443216282569,9
"528","L6_218636","L7_203335",100,1600,18680,90145.7555555556,0.207219961548692,9
"529","L6_102680","L7_95514",100,1600,18019,90145.7555555556,0.199887392245497,9
"530","L6_267025","L7_247577",100,1600,17829,90145.7555555556,0.197779694563792,9
"531","L6_205452","L7_179171",100,1600,17266,90145.7555555556,0.191534253538529,9
"532","L6_246942","L7_229514",100,1600,17120,90145.7555555556,0.189914654267324,9
"533","L6_207538","L7_192108",100,1600,17117,90145.7555555556,0.189881374830244,9
"534","L6_115771","L7_107663",100,1600,16923,90145.7555555556,0.187729304565766,9
"535","L6_227851","L7_208513",100,1600,16524,90145.7555555556,0.183303139434185,9
"536","L6_265368","L7_246064",100,1600,16489,90145.7555555556,0.182914879334924,9
"537","L6_225739","L7_209865",100,1600,16108,90145.7555555556,0.178688390825821,9
"538","L6_32522","L7_30682",100,1600,16055,90145.7555555556,0.178100454104082,9
"539","L6_266279","L7_246917",100,1600,15791,90145.7555555556,0.175171863641081,9
"540","L6_76966","L7_71572",100,1600,15573,90145.7555555556,0.172753557879967,9
"541","L6_77252","L7_71845",100,1600,15208,90145.7555555556,0.168704559701954,9
"542","L6_201320","L7_187714",100,1600,14898,90145.7555555556,0.165265684537067,9
"543","L6_3687","L7_3576",100,1600,14810,90145.7555555556,0.164289487716067,9
"544","L6_7910","L7_7629",100,1600,14680,90145.7555555556,0.162847378775953,9
"545","L6_20323","L7_19519",100,1600,14242,90145.7555555556,0.157988580962338,9
"546","L6_70568","L7_65574",100,1600,14058,90145.7555555556,0.155947442154792,9
"547","L6_130434","L7_121147",100,1600,14041,90145.7555555556,0.155758858678008,9
"548","L6_27528","L7_26262",100,1600,13988,90145.7555555556,0.155170921956269,9
"549","L6_83989","L7_78080",100,1600,13781,90145.7555555556,0.15287464079778,9
"550","L6_160792","L7_149630",100,1600,13735,90145.7555555556,0.152364356095893,9
"551","L6_108029","L7_100468",100,1600,13681,90145.7555555556,0.151765326228461,9
"552","L6_108752","L7_100970",100,1600,13608,90145.7555555556,0.150955526592859,9
"553","L6_192450","L7_179750",100,1600,13571,90145.7555555556,0.150545080202211,9
"554","L6_254631","L7_157751",100,1600,13433,90145.7555555556,0.149014226096551,9
"555","L6_94584","L7_87986",100,1600,13112,90145.7555555556,0.145453326329039,9
"556","L6_107262","L7_99803",100,1600,13074,90145.7555555556,0.145031786792698,9
"557","L6_102382","L7_95243",100,1600,12469,90145.7555555556,0.138320433648321,9
